,Unnamed: 0,name,address,type,buil_time,floors,property_fee,rent,rent_more,area,location,address_for_coordinate,latitude,longitude
1663,1675,鸿祥大厦,黄浦-人民广场- 黄河路21号, 纯写字楼(甲级), 2011 6, 15, 28元/m²•月,3.04元/m²•天,,黄浦,人民广场,黄浦 人民广场 鸿祥大厦,31.2396068573,121.477516174
1664,1676,广发大厦,卢湾-打浦桥- 徐家汇路555号, 纯写字楼(甲级), , 0, 24元/m²•月,9.16元/m²•天,,卢湾,打浦桥,卢湾 打浦桥 广发大厦,31.2134399414,121.474891663
1669,1681,E仓创意中心,普陀-曹杨- 宜昌路751号, 纯写字楼(甲级), , 0, 6元/m²•月,3.65元/m²•天,,普陀,曹杨,普陀 曹杨 E仓创意中心,31.2449645996,121.412712097
1670,1682,胜富仁大厦,闵行-南方商城- 沪闵路7688号, 纯写字楼(甲级), 2013 1, 11, 17元/m²•月,4.06元/m²•天,,闵行,南方商城,闵行 南方商城 胜富仁大厦,31.1396503448,121.41015625
1672,1684,老四行创意园区,闸北-火车站- 光复路1号, 纯写字楼(乙级), 1997 10, 7, 20元/m²•月,4.06元/m²•天,,闸北,火车站,闸北 火车站 老四行创意园区,31.2537517548,121.45539093
1673,1685,乐平方,闸北-大宁绿地- 灵石路721号, 纯写字楼(甲级), 2013 3, 5, 15元/m²•月,3.75元/m²•天,,闸北,大宁绿地,闸北 大宁绿地 乐平方,31.2892284393,121.447509766
1676,1688,凯利大厦,长宁-延安西路- 上海淮海西路432号, 纯写字楼(乙级), 2003 12, 18, 24元/m²•月,3.85元/m²•天,,长宁,延安西路,长宁 延安西路 凯利大厦,31.2054958344,121.433425903
1677,1689,爱美高大厦,徐汇-淮海西路- 淮海中路1325号, 纯写字楼(甲级), 1997 1, 23, 29元/m²•月,8.11元/m²•天,,徐汇,淮海西路,徐汇 淮海西路 爱美高大厦,31.2186889648,121.456413269
1678,1690,50智慧产业科技园,普陀-曹杨- 武临路423号, 纯写字楼(甲级), , 0, 12元/m²•月,1.93元/m²•天,,普陀,曹杨,普陀 曹杨 50智慧产业科技园,31.2494735718,121.422599792
1679,1691,永华大厦,浦东-陆家嘴- 浦东大道138号, 纯写字楼(甲级), 1995 5, 28, 30元/m²•月,5.68元/m²•天,,浦东,陆家嘴,浦东 陆家嘴 永华大厦,31.2442016602,121.520820618
1681,1693,凤凰商务中心,徐汇-徐家汇- 凯旋路1671号, 商业综合体楼(丙级), 2011 5, 34, 6元/m²•月,3.17元/m²•天,,徐汇,徐家汇,徐汇 徐家汇 凤凰商务中心,31.2007389069,121.428573608
1682,1694,申亚金融广场,长宁-延安西路- 延安西路895号, 纯写字楼(甲级), 1993 8, 29, 21元/m²•月,3.95元/m²•天,,长宁,延安西路,长宁 延安西路 申亚金融广场,31.2211933136,121.438568115
1684,1696,上海招商局广场,静安-南京西路- 成都北路333号, 纯写字楼(甲级), 1999 1, 26, 24.8元/m²•月,5.48元/m²•天,,静安,南京西路,静安 南京西路 上海招商局广场,31.2340736389,121.472862244
1685,1697,静安新业坊,闸北-大宁绿地- 汶水路210号, 纯写字楼(甲级), 2016 8, 3, 15元/m²•月,4.15元/m²•天,,闸北,大宁绿地,闸北 大宁绿地 静安新业坊,36.432636261,110.7108078
1687,1699,张江·矽岸国际,浦东-张江高科- 张江高科技园区申江路5709号/秋月路26号, 纯写字楼(甲级), 2011 6, 11, 12元/m²•月,4.56元/m²•天,,浦东,张江高科,浦东 张江高科 张江·矽岸国际,31.2084827423,121.633209229
1688,1700,中福世福汇,黄浦-南京东路- 山东中路33号, 酒店写字楼(甲级), 2003 3, 26, 10元/m²•月,5.67元/m²•天,39000元/m²,黄浦,南京东路,黄浦 南京东路 中福世福汇,31.2380313873,121.491287231
1689,1701,神州数码科技大厦,长宁-北新泾- 福泉路111号, 纯写字楼(甲级), 2005 3, 5, 24元/m²•月,4.06元/m²•天,,长宁,北新泾,长宁 北新泾 神州数码科技大厦,31.2226085663,121.378494263
1692,1704,建工大厦,浦东-陆家嘴- 福山路33号, 酒店写字楼(甲级), 1996 12, 27, 30元/m²•月,3.85元/m²•天,,浦东,陆家嘴,浦东 陆家嘴 建工大厦,31.2552852631,121.508346558
1693,1705,华鑫天地,徐汇-徐家汇- 田林路200号, 纯写字楼(甲级), , 0, 27元/m²•月,4.56元/m²•天,,徐汇,徐家汇,徐汇 徐家汇 华鑫天地,31.1766967773,121.413337708
1694,1706,凤阳路659号,静安-南京西路- 凤阳路659号, 纯写字楼(甲级), , 0, 20元/m²•月,5.07元/m²•天,,静安,南京西路,静安 南京西路 凤阳路659号,31.2379837036,121.470291138
1695,1707,绿地伯顿大厦,松江-松江- 荣乐东路靠近方塔北路, 纯写字楼(甲级), , 1, ,1.72元/m²•天,,松江,松江,松江 松江 绿地伯顿大厦,31.0212440491,121.226791382
1696,1708,金龙大厦,长宁-中山公园- 东诸安浜路231号, 商业综合体楼(甲级), 1996 8, 18, 5元/m²•月,2.74元/m²•天,,长宁,中山公园,长宁 中山公园 金龙大厦,31.2278347015,121.426574707
1698,1710,齐鲁大厦,浦东-八佰伴- 东方路836号, 酒店写字楼(甲级), 1996 1, 28, 18元/m²•月,6.39元/m²•天,,浦东,八佰伴,浦东 八佰伴 齐鲁大厦,31.2321624756,121.532318115
1700,1712,康建商务广场,普陀-真如- 真南路1288号, 纯写字楼(甲级), 2009 3, 16, 8元/m²•月,2.53元/m²•天,,普陀,真如,普陀 真如 康建商务广场,31.2787647247,121.381782532
1703,1715,诺诚M7创意园,宝山-大华- 沪太路1866号, 纯写字楼(甲级), 2016 1, 7, 15元/m²•月,2.64元/m²•天,,宝山,大华,宝山 大华 诺诚M7创意园,31.3106098175,121.477340698
1704,1716,同乐坊,静安-江宁路- 余姚路14号, 纯写字楼(乙级), 2002 6, 12, 30元/m²•月,5.07元/m²•天,,静安,江宁路,静安 江宁路 同乐坊,31.2433872223,121.450019836
1707,1719,贝岭技术研发中心,徐汇-漕河泾- 宜山路810号, 纯写字楼(甲级), 2012 2, 18, 12元/m²•月,3.85元/m²•天,,徐汇,漕河泾,徐汇 漕河泾 贝岭技术研发中心,31.1787281036,121.413719177
1708,1720,慧峰商务大厦,闵行-七宝- 中春路6111号, 纯写字楼(甲级), 2006 5, 16, 8元/m²•月,2.03元/m²•天,,闵行,七宝,闵行 七宝 慧峰商务大厦,31.1311264038,121.363845825
1710,1722,广东发展银行大厦,卢湾-打浦桥- 徐家汇路555号, 纯写字楼(乙级), 2000 1, 25, 24元/m²•月,5.57元/m²•天,,卢湾,打浦桥,卢湾 打浦桥 广东发展银行大厦,31.2137985229,121.479278564
1712,1724,卓维700,卢湾-淮海路/新天地- 黄陂南路700号(靠近合肥路), 纯写字楼(乙级), 2005 4, 8, 16元/m²•月,6.08元/m²•天,,卢湾,淮海路/新天地,卢湾 淮海路/新天地 卓维700,31.2202949524,121.483398438
1714,1726,杰地大厦,普陀-曹杨- 中山北路2790号, 纯写字楼(乙级), 2005 8, 17, 10元/m²•月,3.92元/m²•天,21000元/m²,普陀,曹杨,普陀 曹杨 杰地大厦,31.2467708588,121.425376892
1715,1727,漕河泾写字楼,徐汇-漕河泾- 虹漕路421号, 纯写字楼(甲级), , 6, 7.5元/m²•月,3.24元/m²•天,,徐汇,漕河泾,徐汇 漕河泾 漕河泾写字楼,31.1717357635,121.43586731
1722,1734,海伦国际,虹口-四川北路- 宝山路748号, 综合写字楼(甲级), 2012 10, 13, 8.6元/m²•月,2.88元/m²•天,30000元/m²,虹口,四川北路,虹口 四川北路 海伦国际,31.2677974701,121.485961914
1725,1738,比乐创意办公空间,浦东-三林- 三林路88弄, 纯写字楼(甲级), 2017 04, 4, 5元/m²•月,3.01元/m²•天,,浦东,三林,浦东 三林 比乐创意办公空间,30.8843860626,121.40864563
1730,1744,滨江万科中心,浦东-陆家嘴- 民生路昌邑路1500号, 纯写字楼(甲级), , 0, 30元/m²•月,6.08元/m²•天,,浦东,陆家嘴,浦东 陆家嘴 滨江万科中心,31.2506828308,121.545471191
1731,1745,致远大厦,卢湾-打浦桥- 斜土路768号, 纯写字楼(甲级), 2003 1, 28, 10元/m²•月,3.5元/m²•天,23000元/m²,卢湾,打浦桥,卢湾 打浦桥 致远大厦,31.2077236176,121.477882385
1736,1750,金桥大厦,长宁-虹桥开发区- 延安西路2077号, 综合写字楼(乙级), 2001 6, 28, 30元/m²•月,2.64元/m²•天,,长宁,虹桥开发区,长宁 虹桥开发区 金桥大厦,31.2096176147,121.414154053
1737,1751,春秋国际大厦,长宁-中山公园- 昭化路699号, 纯写字楼(甲级), , 0, 22元/m²•月,5.07元/m²•天,,长宁,中山公园,长宁 中山公园 春秋国际大厦,31.2225761414,121.414535522
1738,1752,长海商务楼,杨浦-五角场- 长海路580号, 纯写字楼(甲级), , 0, 5元/m²•月,3.38元/m²•天,,杨浦,五角场,杨浦 五角场 长海商务楼,31.3152446747,121.526931763
1739,1753,协泰中心,长宁-虹桥开发区- 遵义南路88号, 纯写字楼(甲级), 1992 1, 29, 30元/m²•月,4.56元/m²•天,,长宁,虹桥开发区,长宁 虹桥开发区 协泰中心,31.2102489471,121.412887573
1740,1754,上海物资大厦,黄浦-南京东路- 山西南路350号（近北京东路）, 纯写字楼(甲级), , 0, 0.001元/m²•月,2.7元/m²•天,,黄浦,南京东路,黄浦 南京东路 上海物资大厦,31.2454357147,121.48815918
1742,1756,华普科技大厦,黄浦-外滩- 中山南路1228号, 纯写字楼(甲级), 1996 6, 24, 35元/m²•月,3.04元/m²•天,,黄浦,外滩,黄浦 外滩 华普科技大厦,31.2161941528,121.50818634
1745,1759,上海漕河泾实业大厦,徐汇-漕河泾- 漕东支路81号, 纯写字楼(甲级), , 9, 15元/m²•月,3.8元/m²•天,,徐汇,漕河泾,徐汇 漕河泾 上海漕河泾实业大厦,31.177772522,121.444824219
1749,1763,嘉汇国际广场,徐汇-万体馆- 天钥桥路325号, 酒店写字楼(甲级), 2008 1, 35, 16元/m²•月,2.71元/m²•天,32027元/m²,徐汇,万体馆,徐汇 万体馆 嘉汇国际广场,31.1954631805,121.449707031
1750,1764,渡口空间,黄浦-老西门- 陆家浜路18号, 纯写字楼(甲级), , 0, 15元/m²•月,6.9元/m²•天,,黄浦,老西门,黄浦 老西门 渡口空间,31.2123126984,121.509506226
1752,1766,蓝宝石大厦,闸北-火车站- 天目中路267号, 纯写字楼(甲级), 2003 3, 23, 12元/m²•月,3.2元/m²•天,25000元/m²,闸北,火车站,闸北 火车站 蓝宝石大厦,31.2528076172,121.476539612
1754,1768,泛太大厦,长宁-延安西路- 延安西路1221号, 纯写字楼(甲级), 1993 7, 6, 30元/m²•月,2.54元/m²•天,,长宁,延安西路,长宁 延安西路 泛太大厦,31.2174434662,121.434310913
1756,1770,康定大厦,静安-江宁路- 西康路464号, 综合写字楼(乙级), , 0, 10元/m²•月,5.66元/m²•天,,静安,江宁路,静安 江宁路 康定大厦,31.239938736,121.454353333
1758,1772,福德商务中心,虹口-四川北路- 四川北路1688号, 纯写字楼(甲级), 1996 1, 28, 22.5元/m²•月,2.13元/m²•天,18000元/m²,虹口,四川北路,虹口 四川北路 福德商务中心,31.2641582489,121.489891052
1760,1774,海上硕和城SOHO商务中心,杨浦-五角场- 营口路与安波路交汇处, 纯写字楼(丙级), 2012 10, 14, 15元/m²•月,2.84元/m²•天,15300元/m²,杨浦,五角场,杨浦 五角场 海上硕和城SOHO商务中心,31.3076972961,121.53528595
1762,1776,帝宝国际大厦,闵行-龙柏- 虹莘路3998号(靠近虹泉路), 纯写字楼(甲级), 2008 6, 9, 19元/m²•月,3.04元/m²•天,,闵行,龙柏,闵行 龙柏 帝宝国际大厦,31.1771755219,121.379058838
1763,1777,张江海趣园,浦东-张江高科- 海趣路与中科路交汇处, 纯写字楼(甲级), 2015 04, 26, 3.5元/m²•月,4.06元/m²•天,,浦东,张江高科,浦东 张江高科 张江海趣园,22.5548477173,113.135368347
1764,1778,上海中观产业园,虹口-曲阳- 邯郸路43号, 纯写字楼(甲级), , 0, 0.5元/m²•月,3.38元/m²•天,,虹口,曲阳,虹口 曲阳 上海中观产业园,31.2989330292,121.500015259
1766,1780,长宁88中心,长宁-中山公园- 长宁支路125号, (甲级), 2014 12, 23, 30元/m²•月,6.59元/m²•天,,长宁,中山公园,长宁 中山公园 长宁88中心,31.2343921661,121.432136536
1769,1783,江南智造生活广场,卢湾-打浦桥- 局门路519号, 纯写字楼(乙级), , 2, 15元/m²•月,4.87元/m²•天,,卢湾,打浦桥,卢湾 打浦桥 江南智造生活广场,31.2079372406,121.489517212
1772,1786,星外滩10号,杨浦-平凉/杨浦外滩- 杨树浦路10号, 纯写字楼(甲级), 2017 9, 20, 32元/m²•月,7.1元/m²•天,,杨浦,平凉/杨浦外滩,杨浦 平凉/杨浦外滩 星外滩10号,31.2566890717,121.517555237
1774,1788,金赢108创意广场银座,闸北-大宁绿地- 平型关路138号, 纯写字楼(甲级), , 35, 5元/m²•月,3.39元/m²•天,,闸北,大宁绿地,闸北 大宁绿地 金赢108创意广场银座,31.2730979919,121.47303772
1775,1789,清水湾大酒店,普陀-长风商务区- 凯旋北路1305号, 纯写字楼(乙级), 2003 1, 20, 2元/m²•月,4.82元/m²•天,,普陀,长风商务区,普陀 长风商务区 清水湾大酒店,31.23620224,121.419586182
1776,1790,越洋广场,静安-静安寺- 南京西路1601号, 纯写字楼(甲级), 2007 9, 43, 35元/m²•月,10.14元/m²•天,,静安,静安寺,静安 静安寺 越洋广场,31.2294521332,121.454711914
1778,1792,春之声大厦,普陀-曹杨- 中山北路3323号, 纯写字楼(甲级), 2007 11, 18, 18元/m²•月,4.38元/m²•天,,普陀,曹杨,普陀 曹杨 春之声大厦,31.2400245667,121.417793274
1779,1793,力玮科技大楼,闵行-虹桥镇- 虹梅路3203号, 纯写字楼(乙级), 2002 9, 5, 12元/m²•月,3.04元/m²•天,,闵行,虹桥镇,闵行 虹桥镇 力玮科技大楼,31.1906356812,121.392631531
1780,1794,东展商业大厦,静安-南京西路- 北京西路669号, 纯写字楼(甲级), 2004 5, 26, 27元/m²•月,5.03元/m²•天,,静安,南京西路,静安 南京西路 东展商业大厦,31.2388439178,121.468315125
1781,1795,大宁商务中心,闸北-大宁绿地- 广中西路699号, 纯写字楼(甲级), 2017 10, 23, 30元/m²•月,5.94元/m²•天,,闸北,大宁绿地,闸北 大宁绿地 大宁商务中心,36.432636261,110.7108078
1784,1798,汇商大厦,浦东-世纪公园- 民生路1286号, 纯写字楼(甲级), 2004 11, 19, 24元/m²•月,6.08元/m²•天,,浦东,世纪公园,浦东 世纪公园 汇商大厦,31.23087883,121.555541992
1786,1800,中国人寿金融中心,浦东-陆家嘴- 浦东南路333号, 纯写字楼(甲级), 2017 02, 58, 39元/m²•月,10.65元/m²•天,,浦东,陆家嘴,浦东 陆家嘴 中国人寿金融中心,31.2421646118,121.515632629
1787,1801,京德大楼,黄浦-老西门- 常德路319号, 纯写字楼(甲级), , 27, 15元/m²•月,3.33元/m²•天,,黄浦,老西门,黄浦 老西门 京德大楼,31.2252693176,121.491889954
1788,1802,歆翱国际电商大厦,嘉定-江桥- 爱特路855号, 纯写字楼(甲级), 2015 06, 12, 6元/m²•月,1.83元/m²•天,,嘉定,江桥,嘉定 江桥 歆翱国际电商大厦,31.2653598785,121.352172852
1789,1803,井亭大厦,闵行-龙柏- 虹泉路1000号, 纯写字楼(甲级), , 9, 12元/m²•月,3.04元/m²•天,,闵行,龙柏,闵行 龙柏 井亭大厦,31.1761932373,121.381256104
1790,1804,振华企业广场,浦东-北蔡/塘桥- 东方路3261号, 纯写字楼(甲级), 2012 3, 29, 20元/m²•月,5.07元/m²•天,,浦东,北蔡/塘桥,浦东 北蔡/塘桥 振华企业广场,31.1986522675,121.524772644
1792,1806,海琪商务大厦,闵行-七宝- 中春路6818号, 纯写字楼(甲级), , 0, 6元/m²•月,2.03元/m²•天,,闵行,七宝,闵行 七宝 海琪商务大厦,31.1623954773,121.35383606
1796,1810,柴火空间,松江-松江- 上海市松江区沪松公路999号, 纯写字楼(甲级), 2014 6, 5, 8元/m²•月,1.52元/m²•天,,松江,松江,松江 松江 柴火空间,31.0212440491,121.226791382
1797,1811,博济F-1088(放鹤路),"闵行-颛桥- 放鹤路,近塘川路", 纯写字楼(乙级), 2017 5, 5, 5元/m²•月,1.52元/m²•天,,闵行,颛桥,闵行 颛桥 博济F-1088(放鹤路),31.0740127563,121.407485962
1798,1812,诺诚1895创意园,闸北-彭浦- 沪太路1895弄51号, 纯写字楼(甲级), , 3, 12.2元/m²•月,3.02元/m²•天,,闸北,彭浦,闸北 彭浦 诺诚1895创意园,31.2984695435,121.427314758
1801,1815,北外环信息产业园,宝山-共富- 泰和路2038号, 纯写字楼(乙级), 2011 2, 3, 9元/m²•月,2.03元/m²•天,,宝山,共富,宝山 共富 北外环信息产业园,31.361749649,121.444602966
1802,1816,解放日报大厦,黄浦-南京东路- 汉口路300号, 纯写字楼(甲级), 1994 5, 27, 28元/m²•月,4.56元/m²•天,,黄浦,南京东路,黄浦 南京东路 解放日报大厦,31.2418689728,121.491294861
1803,1817,龙裕财富中心,普陀-长风商务区- 丹巴路98弄7号, 纯写字楼(甲级), 2011 1, 11, 20元/m²•月,4.36元/m²•天,,普陀,长风商务区,普陀 长风商务区 龙裕财富中心,31.2285461426,121.388618469
1808,1822,锦绣申江,浦东-金桥开发区- 锦绣东路2777弄, 纯写字楼(甲级), 2012 12, 12, 6元/m²•月,3.04元/m²•天,,浦东,金桥开发区,浦东 金桥开发区 锦绣申江,31.2520370483,121.631591797
1814,1828,创智良仓,浦东-张江高科- 康桥东路298号, 纯写字楼(甲级), 2015 1, 26, 2元/m²•月,3.65元/m²•天,,浦东,张江高科,浦东 张江高科 创智良仓,31.1570110321,121.609146118
1817,1831,盛大天地源创谷,浦东-张江高科- 华夏中路958弄, 纯写字楼(甲级), 2016 03, 3, 21元/m²•月,3.25元/m²•天,,浦东,张江高科,浦东 张江高科 盛大天地源创谷,31.2108249664,121.591850281
1820,1834,浦江智谷商务园,闵行-浦江- 联航路1188号, 商业综合体楼(乙级), 2008 1, 4, 12元/m²•月,1.62元/m²•天,,闵行,浦江,闵行 浦江 浦江智谷商务园,29.526266098,119.910484314
1821,1835,武康庭,徐汇-淮海西路- 武康路376号, 纯写字楼(甲级), , 5, 20元/m²•月,6.13元/m²•天,,徐汇,淮海西路,徐汇 淮海西路 武康庭,31.212846756,121.445449829
1823,1837,兆丰环球大厦,徐汇-万体馆- 中山西路1800号, 纯写字楼(甲级), 1998 5, 28, 20元/m²•月,5.21元/m²•天,25000元/m²,徐汇,万体馆,徐汇 万体馆 兆丰环球大厦,31.1896038055,121.430732727
