,name,age,floors,rent,type_jia, type_yi,type_bing,Shanghai,LuWan,JiaDing,FengXian,BaoShan,XuHui,PuTuo,YangPu,SongJiang,PuDong,HongKou,jinjiao,ChangNing,MinHang,ZhaBei,QingPu,JingAn,HuangPu,hotel,hospital,mall,park1500,store,underground,POIs
1408,上海地产大厦,18.0,26.0,7.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48.0,4.0,16.0,10.0,30.0,3.0,27
1409,东方国际大厦,21.0,16.0,5.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.0,0.0,7.0,10.0,14.0,0.0,25
1410,1933创意空间,8.0,27.0,3.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,3.0,4.0,7.0,48.0,1.0,27
1411,华南大厦,16.0,14.0,3.55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,2.0,1.0,2.0,6.0,1.0,27
1412,富邦晶品,,,8.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.0,17.0,15.0,3.0,42.0,1.0,27
1413,亿达产业园,,,3.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,4.0,2.0,13.0,0.0,25
1414,中海国际中心,1.0,32.0,8.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,3.0,13.0,12.0,30.0,1.0,27
1415,北科大厦,14.0,15.0,3.06,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,3.0,21.0,2.0,27
1416,浙铁绿城长风中心,,,4.26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,3.0,1.0,7.0,3.0,0.0,26
1417,创邑・源,12.0,3.0,4.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51.0,13.0,2.0,8.0,36.0,1.0,27
1418,智慧湾科创园,2.0,7.0,2.54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,1.0,9.0,1.0,26
1419,众城商厦,,25.0,3.04,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,11.0,8.0,1.0,22.0,2.0,27
1420,捷运大厦,17.0,30.0,2.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28.0,4.0,5.0,9.0,29.0,0.0,26
1421,东华大学创意园,,13.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0,2.0,1.0,6.0,21.0,1.0,27
1422,悟锦世纪大楼,10.0,8.0,8.09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103.0,24.0,7.0,8.0,34.0,1.0,27
1423,七宝易园,,,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.0,1.0,4.0,2.0,28.0,1.0,27
1424,远洋财富广场,,,1.71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.0,3.0,7.0,7.0,17.0,0.0,26
1425,海尚杰座,12.0,16.0,3.33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,4.0,1.0,8.0,20.0,1.0,27
1426,利星国际广场,11.0,25.0,7.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,12.0,4.0,7.0,45.0,0.0,25
1427,歌斐中心,,,7.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,4.0,2.0,8.0,15.0,1.0,27
1428,浦东张江软件园,13.0,6.0,3.35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,3.0,0.0,24
1429,万宝国际商务中心,23.0,5.0,5.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.0,13.0,2.0,11.0,23.0,1.0,27
1430,海虹永安商厦,,,2.86,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28.0,6.0,12.0,8.0,40.0,2.0,27
1431,巨富大厦,14.0,25.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.0,15.0,11.0,10.0,30.0,1.0,27
1432,上海财经大学国家大学科技园,10.0,13.0,2.23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29.0,1.0,0.0,6.0,17.0,0.0,25
1433,新研大楼,3.0,26.0,4.36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9.0,3.0,9.0,26.0,1.0,27
1434,孵源节能环保科技企业孵化基地,,5.0,1.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,4.0,0.0,24
1435,嘉里不夜城企业中心企业公馆,,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.0,2.0,6.0,5.0,32.0,2.0,27
1436,红坊,11.0,3.0,4.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,52.0,2.0,11.0,20.0,2.0,27
1437,加减乘除创意园,6.0,7.0,3.04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,6.0,0.0,24
1438,荣欣大厦,19.0,24.0,3.35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33.0,12.0,10.0,7.0,39.0,1.0,27
1439,中环广场,19.0,38.0,8.31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,12.0,16.0,26.0,23.0,2.0,27
1440,利仕达,,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.0,4.0,19.0,12.0,40.0,2.0,27
1441,波司登大厦,,19.0,3.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.0,0.0,2.0,0.0,24.0,0.0,24
1442,SOHO丽园,11.0,6.0,4.66,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,16.0,4.0,16.0,41.0,3.0,27
1443,华瑞大厦,13.0,13.0,1.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,2.0,0.0,2.0,10.0,0.0,25
1444,世纪巴士大厦,18.0,27.0,8.11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,10.0,14.0,27.0,30.0,2.0,27
1445,华盛科技园,,,4.07,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,2.0,0.0,0.0,24
1446,桂果园,25.0,6.0,3.04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,3.0,8.0,0.0,25
1447,银海大楼,22.0,12.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.0,11.0,2.0,4.0,17.0,1.0,27
1448,六合大厦,20.0,20.0,3.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.0,5.0,19.0,10.0,55.0,1.0,27
1449,旺角广场,12.0,23.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.0,12.0,13.0,17.0,76.0,3.0,27
1450,证大五道口广场,13.0,20.0,7.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,1.0,2.0,16.0,3.0,2.0,27
1451,焊点1088办公公社,10.0,4.0,3.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,1.0,0.0,12.0,1.0,25
1452,燎申虹桥国际中心,9.0,9.0,3.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,3.0,8.0,1.0,18.0,1.0,27
1453,碧海现代苑,10.0,18.0,1.93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,0.0,1.0,0.0,9.0,1.0,25
1454,古美创智中心,,,1.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,5.0,0.0,5.0,17.0,0.0,25
1455,杨浦科技大厦,18.0,10.0,3.05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27.0,2.0,5.0,5.0,23.0,0.0,26
1456,MINI公馆,8.0,27.0,2.53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,2.0,0.0,5.0,13.0,0.0,25
1457,仙乐斯广场,17.0,37.0,7.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.0,9.0,13.0,18.0,42.0,1.0,27
1458,新凤城商务楼,14.0,3.0,3.43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27.0,14.0,2.0,6.0,21.0,1.0,27
1459,中建大厦,10.0,37.0,8.92,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,0.0,0.0,3.0,17.0,2.0,25
1460,8号桥三期,8.0,6.0,5.58,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,19.0,3.0,7.0,31.0,1.0,27
1461,康健商务广场,,5.0,2.94,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0,1.0,1.0,0.0,1.0,25
1462,荣兆商务楼,,4.0,5.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.0,5.0,6.0,3.0,27.0,2.0,27
1463,光华大厦,11.0,10.0,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.0,4.0,1.0,8.0,12.0,1.0,27
1464,鑫兴大楼,18.0,7.0,2.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,14.0,15.0,27.0,21.0,2.0,27
1465,同和凤凰园,3.0,4.0,3.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.0,7.0,15.0,1.0,27
1466,锦江向阳大楼,16.0,21.0,4.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,6.0,21.0,18.0,40.0,3.0,27
1467,灿虹聚富大厦,13.0,9.0,2.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.0,3.0,3.0,1.0,13.0,0.0,26
1468,港汇广场,1.0,4.0,7.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,3.0,10.0,10.0,30.0,3.0,27
1469,华申大厦,20.0,16.0,4.06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.0,6.0,12.0,4.0,22.0,2.0,27
1470,正大喜马拉雅中心,,,6.74,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,0.0,4.0,14.0,10.0,1.0,26
1471,美丽华商务中心,22.0,7.0,3.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0,3.0,4.0,7.0,0.0,1.0,26
1472,富群商务大厦A栋,13.0,9.0,2.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,134.0,3.0,3.0,1.0,8.0,0.0,26
1473,绿洲广场,18.0,28.0,2.54,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.0,1.0,6.0,7.0,27.0,4.0,27
1474,中国民生银行大厦,19.0,25.0,5.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.0,8.0,13.0,26.0,27.0,0.0,26
1475,长宁来福士广场,3.0,,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63.0,10.0,3.0,8.0,35.0,1.0,27
1476,铭德国际广场,9.0,26.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.0,5.0,3.0,3.0,33.0,1.0,27
1477,中鑫企业广场,9.0,4.0,2.84,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,6.0,0.0,23
1478,慧谷白猫科技园,16.0,9.0,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26.0,5.0,2.0,8.0,29.0,0.0,26
1479,环球金融中心,,60.0,10.14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.0,4.0,5.0,7.0,19.0,1.0,27
1480,古北国际财富中心,10.0,15.0,6.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0,6.0,0.0,7.0,7.0,1.0,26
1481,金桥谷创意园,8.0,5.0,2.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,1.0,1.0,4.0,9.0,0.0,26
1482,宝钢大厦,18.0,33.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,0.0,1.0,3.0,25.0,2.0,26
1483,中国港中旅大厦,12.0,27.0,3.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.0,3.0,0.0,5.0,29.0,1.0,26
1484,申窑艺术中心,1.0,3.0,2.64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,4.0,2.0,13.0,0.0,25
1485,上海证券大厦,21.0,27.0,8.11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.0,5.0,2.0,5.0,33.0,1.0,27
1486,华苑大厦,20.0,31.0,2.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,4.0,6.0,12.0,1.0,26
1487,景裕创意园,,,3.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.0,2.0,3.0,3.0,25.0,0.0,26
1488,东银中心,10.0,30.0,8.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.0,5.0,2.0,7.0,8.0,1.0,27
1489,永融企业中心,,,3.64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.0,5.0,9.0,6.0,38.0,1.0,27
1490,荣博商务楼,12.0,5.0,4.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,2.0,7.0,9.0,18.0,0.0,26
1491,外高桥商务大厦,,25.0,1.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,0.0,0.0,0.0,7.0,1.0,24
1492,上海西郊商务区-C2国际区,5.0,6.0,2.15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,4.0,1.0,24
1493,闿鑫商务园,,,1.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.0,9.0,3.0,6.0,26.0,1.0,27
1494,紫安大厦,18.0,14.0,4.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.0,20.0,9.0,5.0,29.0,1.0,27
1495,一统商务大厦,,11.0,3.55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.0,5.0,10.0,1.0,27.0,1.0,27
1496,333世纪大厦,,,7.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0.0,5.0,13.0,7.0,3.0,26
1497,远中产业园,8.0,5.0,3.55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,0.0,1.0,13.0,1.0,26
1498,银洲国际商务大厦,9.0,7.0,2.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,4.0,2.0,12.0,13.0,0.0,26
1499,达邦协作广场,,,6.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.0,3.0,6.0,5.0,36.0,2.0,27
1500,虹桥德必易园,4.0,8.0,3.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,5.0,4.0,1.0,8.0,0.0,26
1501,世博办公楼,,,5.88,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,9.0,4.0,6.0,26.0,1.0,27
1502,恒积大厦,113.0,20.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,3.0,13.0,20.0,30.0,1.0,27
1503,金桃大厦,14.0,12.0,3.04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,1.0,0.0,5.0,6.0,0.0,25
1504,上勤大厦,2.0,13.0,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.0,7.0,4.0,3.0,21.0,1.0,27
1505,怡亚通广场,9.0,8.0,2.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,2.0,0.0,24
1506,新上海城市广场,18.0,23.0,3.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89.0,10.0,19.0,12.0,63.0,2.0,27
1507,中海万锦城,6.0,20.0,2.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94.0,0.0,4.0,3.0,54.0,1.0,26
1508,桂林高智科技大厦,,,4.97,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0,7.0,1.0,7.0,17.0,0.0,26
1509,上海铁路大厦,13.0,21.0,3.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.0,2.0,1.0,5.0,37.0,1.0,27
1510,同济联合广场,12.0,22.0,3.65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.0,1.0,2.0,12.0,13.0,1.0,27
1511,青松城,21.0,19.0,4.97,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,4.0,16.0,12.0,28.0,1.0,27
1512,置汇旭辉广场,1.0,16.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
1513,枫林创意园,6.0,6.0,4.36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,16.0,12.0,27.0,1.0,26
1514,东方维京大厦,10.0,30.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0,3.0,3.0,9.0,17.0,0.0,26
1515,天华信息科技服务园,10.0,10.0,3.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,1.0,4.0,39.0,3.0,27
1516,源创创意园,8.0,6.0,6.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.0,29.0,1.0,10.0,33.0,0.0,26
1517,晶耀前滩,,28.0,6.59,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,23
1518,幸福里,,,6.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0,11.0,1.0,12.0,21.0,2.0,27
1519,泛欧现代大厦,11.0,14.0,1.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0,0.0,1.0,2.0,14.0,1.0,26
1520,金虹桥商场,5.0,,8.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.0,5.0,14.0,13.0,25.0,1.0,27
1521,苏河1号,9.0,28.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.0,2.0,2.0,3.0,31.0,0.0,26
1522,快易名商徐汇中心,2.0,30.0,5.03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.0,18.0,6.0,17.0,61.0,2.0,27
1523,之俊大厦副楼,13.0,13.0,3.04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,5.0,2.0,4.0,19.0,1.0,27
1524,中山万博国际中心,7.0,28.0,6.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,49.0,2.0,8.0,19.0,2.0,26
1525,裕丰国际大厦,14.0,26.0,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.0,16.0,0.0,9.0,22.0,0.0,25
1526,中铁诺德国际中心,3.0,17.0,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0.0,0.0,1.0,11.0,0.0,24
1527,东海商业中心一期,23.0,23.0,5.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147.0,11.0,0.0,18.0,71.0,1.0,26
1528,腾飞浦汇大厦,6.0,24.0,7.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137.0,14.0,24.0,7.0,90.0,1.0,27
1529,上海中心,4.0,118.0,13.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.0,2.0,7.0,7.0,11.0,0.0,26
1530,新华保险大厦,6.0,18.0,5.58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.0,1.0,2.0,11.0,19.0,1.0,27
1531,中融恒瑞国际大厦,13.0,26.0,5.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36.0,8.0,14.0,6.0,31.0,1.0,27
1532,新陆国际商务大厦,9.0,15.0,3.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.0,2.0,2.0,24.0,1.0,27
1533,万科活力城,,14.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,1.0,3.0,0.0,4.0,2.0,26
1534,德必易园,,,3.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,0.0,1.0,5.0,9.0,1.0,26
1535,长江众创,,,4.66,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
1536,50智慧园,,,2.64,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,10.0,5.0,6.0,27.0,1.0,27
1537,SVA越界,9.0,5.0,3.55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,4.0,1.0,5.0,3.0,0.0,26
1538,太平洋企业中心,19.0,21.0,4.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,14.0,1.0,0.0,0.0,0.0,23
1539,桂中园,20.0,6.0,2.84,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.0,0.0,3.0,11.0,1.0,26
1540,华虹创新,,,3.55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,2.0,1.0,0.0,24
1541,久合科技园,14.0,7.0,3.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.0,7.0,4.0,3.0,21.0,1.0,27
1542,M50桃浦创意园,8.0,4.0,2.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,1.0,6.0,0.0,24
1543,愚园1890,,5.0,5.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.0,3.0,5.0,4.0,21.0,1.0,27
1544,由由世纪广场,8.0,22.0,6.39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,0.0,1.0,7.0,10.0,0.0,25
1545,光大安石中心,1.0,6.0,5.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.0,9.0,1.0,5.0,41.0,2.0,27
1546,国际商务花园,8.0,6.0,3.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1.0,0.0,0.0,7.0,0.0,24
1547,上海国际航运服务中心,,,6.19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34.0,0.0,2.0,4.0,19.0,1.0,26
1548,香樟园,15.0,2.0,3.04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0,5.0,0.0,5.0,14.0,1.0,26
1549,新天国际大厦,19.0,30.0,4.87,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0.0,0.0,0.0,22.0,2.0,24
1550,天汇广场,5.0,36.0,3.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,1.0,2.0,8.0,12.0,0.0,26
1551,欧本商业中心,,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
1552,天洁大厦,6.0,17.0,4.57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,6.0,0.0,0.0,25
1553,前滩世贸中心,,,7.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
1554,城汇大厦,7.0,19.0,7.61,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,14.0,15.0,25.0,29.0,3.0,27
1555,企业总部园区,,10.0,3.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,9.0,3.0,4.0,26.0,1.0,27
1556,漕河泾康桥商务绿洲,,,2.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
1557,大宁中心广场,7.0,3.0,4.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,3.0,2.0,4.0,6.0,0.0,26
1558,国科大厦,18.0,24.0,2.33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,5.0,3.0,6.0,30.0,1.0,27
1559,环球世界大厦,20.0,32.0,4.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.0,10.0,11.0,6.0,38.0,1.0,27
1560,中展物业,,,1.23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,2.0,0.0,2.0,6.0,0.0,25
1561,银座企业中心,11.0,19.0,4.01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51.0,8.0,5.0,3.0,32.0,2.0,27
