,buildingN,hotel_num,hotel
624,申华金融大厦,82.0,"[和平大饭店@(121.495665,31.244819), 半岛酒店@(121.495414,31.247036), 上海大酒店@(121.488051,31.240908), 锦江之星酒店(外滩滨江店)@(121.492927,31.24829), 莫泰酒店(上海外滩店)@(121.492857,31.245433), 新协通国际大酒店@(121.488835,31.2462), 全季酒店(天潼路店)@(121.489496,31.249161), 登巴国际连锁客栈上海外滩店@(121.489978,31.244769), 汉庭酒店(南京东路店)@(121.491231,31.240869), 汉庭酒店(上海外滩四川中路酒店)@(121.492832,31.247708), 星程酒店(上海外滩店)@(121.493647,31.242311), 莫泰酒店@(121.488001,31.245538), 锦江都城经典酒店@(121.494917,31.244578), 汉庭酒店(上海外滩江西中路店)@(121.492985,31.243254), 海上小喔连锁酒店@(121.494673,31.241222), 7天连锁酒店(上海南京路步行街二店)@(121.487859,31.245375), 宿适精致酒店（上海外滩中心店）@(121.493726,31.248465), 青旅国际酒店@(121.492164,31.242574), 景莱酒店@(121.494682,31.241136), 上海外滩和颐酒店@(121.492366,31.248562), 速8酒店(南京东路步行街店)@(121.487915,31.245274), 国际青年旅舍(外滩店)@(121.488009,31.245267), 上海艾吧主题精品酒店@(121.493029,31.247966), 船长青年酒店（上海福州路店）@(121.496047,31.241004), 万信慧选酒店@(121.488411,31.244302), 子鱼居酒店（上海南京东路店）@(121.491935,31.245651), 上海吉泰精品连锁酒店(香港路店)@(121.49357,31.248577), 海友良品酒店(上海外滩福州路店)@(121.494701,31.24105), 国际青年旅舍(上海南京路店)@(121.488052,31.243529), 如家快捷酒店(上海南京路步行街地铁站店)@(121.488639,31.243797), 达灵宾馆(汉口路)@(121.494363,31.242362), 浦超宾馆外滩店@(121.492085,31.245391), 上海璞爵酒店@(121.490435,31.244343), 海上小喔连锁酒店(南京东路店)@(121.48885,31.24353), 上海黄浦河滨缘精致酒店@(121.490826,31.245664), 上海外滩之家苏州河店@(121.490015,31.248935), 凯旭精选宾馆@(121.488373,31.243794), 上海外滩老洋房@(121.49627,31.241056), WK青年公寓@(121.489986,31.244705), Fish Inn@(121.489746,31.246781), 上海安心公寓外滩店@(121.493307,31.247201), 上海苏州河边历史建筑公寓@(121.490067,31.249022), 上海潼季酒店@(121.48943,31.249316), 锦江都城经典酒店(上海南京路步行街南京饭店@(121.488836,31.243326), 上海潮宿allove15号公寓外滩福州路店@(121.494785,31.240828), 上海美亦人居普通公寓@(121.493314,31.249072), Astor House Hotel@(121.497684,31.249752), 恒爱筑酒店@(121.493763,31.245733), 上海WK国际青年旅舍@(121.489958,31.2448), 沪广招待所@(121.491945,31.240872)]"
625,双鸽大厦,19.0,"[上海浦东假日酒店@(121.535463,31.229042), 通茂大酒店@(121.541951,31.232368), 汉庭酒店(东方路店)@(121.535701,31.227843), 上海红塔豪华精选酒店@(121.534843,31.229668), 上海中油阳光大酒店@(121.535348,31.228335), 缘澳城市酒店@(121.538895,31.228677), 上海中油阳光大酒店-花店@(121.535471,31.228515), 上海ok·home可意居时尚公寓@(121.535419,31.232397), 新港大厦-服务式公寓@(121.54031,31.233226), 上海怡荷园青年公寓@(121.535336,31.232417), 嘉年CEO服务式公寓酒店（上海陆家嘴店）@(121.535688,31.230736), 上海中海阳光大酒店@(121.536009,31.228803), 上海兴业家园国际金融家酒店公寓@(121.539224,31.228567), 上海可儿poppy普通公寓东方路分店@(121.534663,31.231314), 上海Anna安娜民宿分店@(121.535346,31.230834), 上海魔都行者驿站香榭丽花园店@(121.542301,31.232933), 上海爱上租房生活酒店式公寓@(121.53901,31.22873), 上海优乐家自助服务公寓世纪大道店@(121.539209,31.228573), 上海全家自助式短租公寓(陆家嘴店)@(121.53912,31.228579)]"
626,滨江国际广场,2.0,"[恒夏酒店@(121.535574,31.261704), 凝瑞居公寓no.3@(121.539096,31.260363)]"
627,中兴上海智慧园,8.0,"[博雅酒店@(121.591142,31.205063), 上海中兴和泰酒店@(121.595624,31.203389), 中国上海博士后公寓@(121.590272,31.201701), 中兴和泰酒店-3号楼@(121.595455,31.203752), 中兴和泰酒店-1号楼@(121.595422,31.20322), 上海张江高科一室户公寓@(121.590152,31.201542), 上海桃林小筑普通公寓@(121.595015,31.205194), 中兴和泰酒店-2号楼@(121.595638,31.203833)]"
628,华敏翰尊国际商务大厦,25.0,"[上海贝尔特酒店@(121.428,31.224322), 御花园酒店@(121.428216,31.227732), 汉庭酒店(上海中山公园二店)@(121.430319,31.225032), 巴黎春天新世界酒店@(121.4279,31.224701), 上海途家青年旅舍(中山公园店)@(121.421722,31.224358), 上海一夕青年旅舍中山公园店@(121.42174,31.224438), 易里酒店式公寓(长宁路)@(121.426247,31.224732), 万华人才公寓@(121.426224,31.231058), 浦江快捷酒店(上海中山公园店)@(121.428052,31.23003), 上海贝尔特酒店|宾馆@(121.427864,31.224311), 优帕克服务式公寓(凯欣豪苑店)@(121.424096,31.223475), 上海心安即是家酒店式公寓(新时空公寓店)@(121.42371,31.223556), 上海乐行酒店式公寓@(121.423802,31.223531), 上海Hiroom复式公寓长宁路分店@(121.429426,31.227824), 上海时光自助式青年旅舍中山公园店@(121.425598,31.223763), 上海中山公园旁的百年花园老洋房老洋房@(121.42922,31.227546), 上海Hiroom都市设计民宿长宁路分店@(121.429108,31.226298), 上海诗驿外滩全景公寓长宁路分店@(121.429108,31.226298), 上海诗驿民宿中山公园店@(121.429003,31.226595), 上海宜家城市酒店式公寓长宁路店@(121.422021,31.224281), 上海优帕克商旅公寓兆丰嘉园店@(121.4248,31.226355), 上海全家自助式短租公寓(中山公园店)@(121.423499,31.223456), 上海YellowBiue普通公寓长宁支路分店@(121.430069,31.229742), 上海艺舍老洋房长宁路分店@(121.429605,31.225835), 上海中山公园234号线小熊家公寓@(121.428832,31.224742)]"
629,致远大厦,37.0,"[上海斯格威铂尔曼大酒店@(121.4771,31.21014), 上海浦江之星酒店打浦店@(121.478656,31.2048), 华美达和平大酒店@(121.479471,31.208125), 瑞金南路428号 丽昂酒店@(121.474169,31.20656), 汉庭酒店(鲁班路店)@(121.481994,31.206416), 鼎园瑞峰公寓酒店@(121.473598,31.207282), 如家快捷酒店(打浦桥店)@(121.479331,31.20477), 上海天诚大酒店@(121.4779,31.21107), 7天连锁酒店(上海大木桥店)@(121.472596,31.203842), 如家酒店@(121.472704,31.206698), 上海0578风情酒店打浦路店@(121.476784,31.209694), 上海布丁酒店瑞金南路店@(121.474014,31.210237), 汉庭酒店(上海田子坊店)@(121.478965,31.209077), 福居宾馆(茶陵路店)@(121.473786,31.204482), 上海蓝山青年旅舍(卢湾店)@(121.48122,31.20485), 汉庭酒店(打浦桥店)@(121.477818,31.208875), 上海吉泰连锁酒店瑞金南路店@(121.474361,31.210768), 吉泰精品连锁酒店（上海打浦路店）@(121.477143,31.208646), 徐汇瑞峰酒店-2号楼@(121.472866,31.209799), 途家斯维登服务公寓@(121.472887,31.20675), 宏博旅馆@(121.479121,31.20404), 上海枫溪旅馆@(121.478147,31.205278), 上海中和旅馆宝鼎店@(121.476944,31.212043), 徐汇瑞峰酒店-3号楼@(121.473087,31.209355), 上海江南造船大酒店@(121.482452,31.205718), 鼎园瑞峰公寓酒店-D幢@(121.473587,31.207285), 玖佳家公寓@(121.480461,31.208839), 东北农家小院@(121.478362,31.204034), 上海优帕克服务式公寓海悦花园店@(121.480367,31.208388), 寓见美丽公寓(上海打浦路海丽花园店)@(121.476202,31.209446), 上海优帕克五星级公寓大同花园一期店@(121.479778,31.211719), 上海Gewehr普通公寓@(121.47551,31.210529), 上海Go Native班玛家普通公寓打浦路分店@(121.475529,31.210527), 上海Luca普通公寓丽园路分店@(121.481109,31.212171), 上海西第科Cityhome普通公寓打浦路分店@(121.475537,31.210461), 上海Kristy Home酒店式公寓@(121.473273,31.209385), 上海铂居民宿@(121.473806,31.205654)]"
630,恒越大厦,4.0,"[7天连锁酒店(上海张江高科园区店)@(121.627373,31.201755), 星星旅馆@(121.624885,31.207377), 上海春港丽园短租公寓@(121.628575,31.206182), 上海蜜丝朱的家普通公寓分店@(121.62956,31.207457)]"
631,港务大厦,5.0,"[浦东丽思卡尔顿酒店@(121.507818,31.242265), 世纪金盆大酒店@(121.505171,31.245846), 黄浦大饭店上海@(121.499333,31.249674), 国金汇@(121.50907,31.241688), 浦东香格里拉大酒店-紫金楼@(121.506722,31.24182)]"
632,港陆黄浦中心,123.0,"[上海世茂皇家艾美酒店@(121.482644,31.240382), 南新雅大酒店@(121.483494,31.240661), 上海24K国际连锁酒店(福州路南京东路步行街店)@(121.486767,31.238558), 新世界丽笙大酒店@(121.479515,31.240488), 锦江国际饭店@(121.478089,31.239638), 古象大酒店@(121.486087,31.240136), 宿适轻奢酒店(上海人民广场南京东路店)@(121.482879,31.244134), 嘉廷广场酒店(咖啡店)@(121.478156,31.244751), 布丁酒店(人民广场店)@(121.478032,31.244836), 尖微空间智慧酒店(上海人民广场店)@(121.485595,31.237997), 汉庭酒店(南京路步行街中心酒店)@(121.48466,31.242141), 春申江宾馆(浙江中路)@(121.485099,31.241736), 上海扬子精品酒店@(121.482976,31.239332), 锦江之星酒店(上海南京路步行街福建中路酒店)@(121.485521,31.243985), 全季酒店(上海外滩南京东路步行街店)@(121.483453,31.241504), 如家快捷酒店(外滩南京路步行街店)@(121.485314,31.242912), 海上小喔(北京东路店)@(121.482005,31.243688), 北士大酒店@(121.47703,31.246698), 顺风大酒店(西藏中路)@(121.481101,31.242016), 纳兰时尚宾馆@(121.481312,31.243113), 上海微风舍酒店@(121.486061,31.242135), 上海铁道宾馆@(121.482821,31.242844), 途家斯维登精品公寓（南京东路店）@(121.485606,31.241654), 上服假日酒店@(121.482847,31.24124), 7天连锁酒店(上海南京路步行街店)@(121.482797,31.241437), 鑫龙河岸酒店@(121.477684,31.244862), 如家商旅酒店@(121.484332,31.242051), 上海海上风酒店连锁(黄河路店)@(121.47691,31.241103), 大富豪酒楼宾馆@(121.476479,31.241648), 新世界大酒店@(121.483337,31.243134), 纳兰时尚宾馆南京东路店@(121.483262,31.241228), 新世界酒店上海黄浦区店@(121.480452,31.240723), 俪晶酒店餐厅@(121.484322,31.239723), 艾妮时尚宾馆@(121.484064,31.243163), 吉泰连锁酒店 （外滩店）@(121.486459,31.238651), 七重天宾馆@(121.485456,31.240804), 豪运大酒店@(121.486393,31.242491), MARRIOTT@(121.479928,31.242299), 安怡宾馆@(121.477092,31.241462), 上海南京路逍客青年旅舍@(121.485869,31.239489), 都市假日酒店(大江南店)@(121.486424,31.243215), 上海安居青年旅舍@(121.478188,31.239458), 上海裕家酒店凤阳路店@(121.477923,31.240246), 浙城旅馆@(121.483529,31.245915), 天华宾馆@(121.476542,31.241638), 天利假日酒店@(121.479789,31.24522), 紫澜门大酒店@(121.48019,31.240564), 上海诵鑫酒店@(121.485046,31.239944), 雅科大酒店@(121.477586,31.238633), 上海汉庭酒店式公寓人民广场店@(121.485038,31.240005)]"
633,寰启商务园,3.0,"[新奇士国际酒店(浦江店)@(121.525884,31.090994), 逸居公寓@(121.520236,31.089012), 上海笑猫酒店@(121.528763,31.092138)]"
634,海盈商务中心,24.0,"[如家快捷酒店(上海虹桥北新泾地铁站天山路店)@(121.386392,31.222166), 御庭酒店公寓@(121.393843,31.220865), 嘉齐旅馆@(121.388591,31.221171), 璞爵酒店@(121.392659,31.221255), 易佰酒店上海威宁路地铁站店@(121.39156,31.216517), 上海驿居酒店天山路店@(121.386337,31.221912), 上海工商干部学校招待所@(121.39142,31.220626), 上海Hotel168宾馆@(121.395319,31.217691), 上海威海公寓@(121.391802,31.22113), 上海天山星城之家二店@(121.39217,31.218906), 新宇宾馆(新渔东路)@(121.386127,31.219579), 上海知雅园公寓@(121.390789,31.218126), 上海天台家园青年公寓@(121.389742,31.217974), 上海天山星城之家一店@(121.391885,31.219325), 莫泰168旅店停车场(出入口)@(121.386615,31.222158), 上海路上有你普通公寓新渔东路分店@(121.393597,31.218902), 上海老街精装公寓新渔东路分店@(121.393597,31.218906), 上海云梦溪之家普通公寓@(121.388868,31.217509), 上海小小的小小房间普通公寓威宁路分店@(121.392592,31.22201), 上海X公寓水霞小区店@(121.395921,31.215279), 上海古松招待所@(121.395122,31.216228), 上海X公寓新安小区店@(121.393355,31.216875), 上海易安居学生公寓@(121.393511,31.220042), 上海老街精装公寓天山路分店@(121.387754,31.221064)]"
635,颐正大厦,4.0,"[如家酒店@(121.421112,31.272415), 满福阁@(121.42679,31.276614), 汉庭酒店(岚灵花市店)@(121.429227,31.274011), 99宾馆连锁上海大华三路地铁站店@(121.425486,31.272762)]"
636,金桥大厦,20.0,"[扬子江万丽大酒店@(121.412449,31.208654), 全季酒店(上海虹桥中山西路店)@(121.418332,31.208319), 虹桥锦江大酒店@(121.411959,31.209475), 汉庭酒店(上海虹桥中山西路店)@(121.41803,31.213701), 喜天游大酒店@(121.418857,31.211402), 福泰商务酒店@(121.413557,31.205867), 上海银河宾馆@(121.418126,31.210107), 赛嘉虹桥皇家公寓@(121.413244,31.205315), 太湖花园度假村@(121.409218,31.208774), 蓬莱@(121.414127,31.209333), 上海星程上服假日酒店虹桥店@(121.418027,31.213705), 特来电充电站(上海虹桥宾馆)@(121.416583,31.209841), 锦江国际@(121.416281,31.209683), 800虹桥公寓@(121.417428,31.213956), 上海翠庭精品酒店@(121.4119,31.213354), 上海中紫恒公寓@(121.414523,31.212094), 上海K7艺术公寓@(121.41346,31.210763), 虹桥锦江大酒店-会议室@(121.412055,31.209515), 虹桥锦江大酒店-礼宾部@(121.412055,31.209515), 上海Kristy Home普通公寓中山西路800弄分店@(121.417704,31.213763)]"
637,同济联合广场C座,15.0,"[锦江都城白玉兰宾馆四平路店@(121.513904,31.29075), 上海同济迎宾馆@(121.517172,31.287391), 锦江之星酒店(同济大学店)@(121.513852,31.291191), 吉泰连锁酒店(四平路同济大学店)@(121.51057,31.283979), 海厦旅馆@(121.513932,31.282867), 上海白玉兰宾馆停车场(出入口)@(121.514437,31.291011), 海泰大酒店@(121.511201,31.283569), 上海同济书香公寓(日租公寓)@(121.51014,31.284707), 上海佐佑的家公寓@(121.512485,31.283555), 上海同济迎宾馆停车场(出入口)@(121.517455,31.286938), 上海喵大侠青年旅舍@(121.508759,31.284786), 上海杨浦区四平招待所@(121.516275,31.283598), 上海同济大学地铁站旁公寓@(121.518933,31.286914), 上海喵客公寓济三路分店@(121.518058,31.288893), 同济迎宾馆-5&6号楼@(121.517528,31.287409)]"
638,鲁能国际大厦,1.0,"[鼎元山庄@(121.404175,30.884859)]"
639,汇鑫国际大厦,30.0,"[上海西藏大厦-万怡酒店@(121.441032,31.19868), 上海徐家汇亚朵酒店@(121.438931,31.191858), 如家快捷酒店(上海徐家汇交通大学宜山路店)@(121.435696,31.195338), 汉庭酒店(徐家汇店)@(121.430941,31.194167), 格林豪泰酒店(上海市徐汇区徐家汇宜山路地铁站快捷酒店)@(121.433083,31.195162), 吉泰连锁精品酒店(徐家汇店)@(121.438355,31.192121), 吉泰酒店@(121.437255,31.196044), 绿汇商务酒店@(121.432328,31.193682), 上海赞寓公寓蒲汇塘路店@(121.440398,31.193053), 安徽金孔雀温泉旅游度假村@(121.432046,31.192627), 上海源涞国际服务式公寓东方曼哈顿12号602@(121.439671,31.196905), 上海烟草集团名烟名酒店(徐家汇景园北)@(121.433936,31.195968), 上海源涞国际酒店式公寓(东方曼哈顿店)@(121.439593,31.198399), 凯宜旅馆@(121.433904,31.193276), 上海起点青年公寓(徐汇店)@(121.439977,31.189693), 上海果寓普通公寓@(121.439872,31.197302), 上海职达求职青年旅社文定路店@(121.438468,31.192085), 上海纽宝凯精品国际酒店@(121.438292,31.190863), 源涞国际东方曼哈顿5-1703@(121.440326,31.198045), 上海梦舒青年公寓@(121.441019,31.191388), 上海后来居上家庭公寓徐虹北路分店@(121.436177,31.19846), 梦境酒店式公寓(上海江南裕德大厦店)@(121.440721,31.19136), 上海徐家汇源普通公寓@(121.439068,31.195961), 筑梦居公寓(上海体育馆店)@(121.439957,31.189659), 上海欣欣公寓@(121.439369,31.196213), 上海光大之家普通公寓南丹路分店@(121.437817,31.196561), 上海孔二家的小陈普通公寓凯旋路分店@(121.433239,31.194388), 上海徐家汇地铁边的房间普通公寓@(121.434578,31.196029), 上海鹿驻民宿南丹路分店@(121.436743,31.196402), 上海Bobo的屋子复式@(121.43616,31.193338)]"
640,万科活力城,5.0,"[曼妮菲假日酒店@(121.570087,31.158939), 明珠大酒店@(121.571754,31.157783), 上海田园公寓（御桥路）御桥路分店@(121.574166,31.164047), 上海后来居上家庭公寓御桥路分店@(121.573914,31.164083), 上海新国展迪士尼公寓@(121.576341,31.162203)]"
641,上海国际设计中心,7.0,"[布丁酒店(上海同济大学辉河路店)@(121.504795,31.293369), 上海吉泰酒店复旦大学店@(121.505434,31.296511), 蓝胜宾馆@(121.504473,31.297323), 上海万安生活服务公司招待所@(121.505089,31.297278), 上海石榴青年旅舍@(121.511334,31.295226), 阳光公寓@(121.505274,31.296611), 上海jewele普通公寓@(121.502995,31.293169)]"
